OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank,CumArea
125699,Polygon Z,61500457,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002938,0.000001,265,0.820105
99289,Polygon Z,{255CF012-04AC-433B-AEA9-FF2D489B22E4},5/30/12,High,<Null>,<Null>,0.006033,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003356,0.000001,266,0.826138
99504,Polygon Z,{AB262BB7-C452-49C2-B300-5771B329130A},10/16/12,High,<Null>,<Null>,0.00609,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00348,0.000001,267,0.832228
30742,Polygon Z,{3B96C37C-E5D3-4AB4-9187-2BCA927EEB00},10/16/12,High,<Null>,<Null>,0.006093,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003703,0.000001,268,0.838321
125596,Polygon Z,{83DBF6D5-36B8-4651-846E-F37D9019DB92},10/16/12,High,<Null>,<Null>,0.006336,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004527,0.000001,269,0.844657
125296,Polygon Z,{8B9D62E3-EEFD-4DBA-B6A1-F052F6E7EB70},10/16/12,High,<Null>,<Null>,0.006345,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004234,0.000001,270,0.851002
22271,Polygon Z,{A4D85B81-1881-4FF1-AE42-68DA750D4A27},10/16/12,High,<Null>,<Null>,0.006446,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003291,0.000001,271,0.857448
65148,Polygon Z,{D781EDDB-2FDE-424D-AACB-5F959F88CBA4},10/16/12,High,<Null>,<Null>,0.006588,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003965,0.000001,272,0.864036
13580,Polygon Z,{00925C9A-34B9-43C3-BBE8-5FF13C0EC937},10/16/12,High,<Null>,<Null>,0.006639,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004356,0.000001,273,0.870675
134066,Polygon Z,{4E5A8176-D46A-4958-ACF9-1E3DBC05C77B},10/16/12,High,<Null>,<Null>,0.00664,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003837,0.000001,274,0.877315
125491,Polygon Z,{369673F5-ED7A-413F-B100-24736E70CAB6},10/16/12,High,<Null>,<Null>,0.006837,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003297,0.000001,275,0.884152
56030,Polygon Z,{5FC3005B-2E4F-45E9-B5D0-D807FAA34114},10/16/12,High,<Null>,<Null>,0.006841,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003871,0.000001,276,0.890993
39268,Polygon Z,{FBE2CC95-89E8-4594-B5BD-DA17472462EA},10/16/12,High,<Null>,<Null>,0.006975,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003455,0.000001,277,0.897968
99697,Polygon Z,{8E895565-E5C3-4664-B629-C5284BBF5943},10/16/12,High,<Null>,<Null>,0.006979,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004227,0.000001,278,0.904947
116249,Polygon Z,{0C201CD5-DBD9-4172-9B6E-89568EF3E07D},10/16/12,High,<Null>,<Null>,0.006984,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003721,0.000001,279,0.911931
13439,Polygon Z,61494953,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004379,0.000001,280,0.918931
22299,Polygon Z,61495123,11/15/02,High,<Null>,<Null>,0.007,111.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003236,0.000001,281,0.925931
30741,Polygon Z,61496189,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004799,0.000001,282,0.932931
56550,Polygon Z,61495407,11/15/02,High,<Null>,<Null>,0.007,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003547,0.000001,283,0.939931
56586,Polygon Z,61500731,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004839,0.000001,284,0.946931
65117,Polygon Z,61495781,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00364,0.000001,285,0.953931
65289,Polygon Z,61500801,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005818,0.000001,286,0.960931
73652,Polygon Z,61496481,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003312,0.000001,287,0.967931
82360,Polygon Z,61496553,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003688,0.000001,288,0.974931
82534,Polygon Z,61496615,11/15/02,High,<Null>,<Null>,0.007,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00332,0.000001,289,0.981931
82562,Polygon Z,61500835,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003761,0.000001,290,0.988931
91107,Polygon Z,61496571,11/15/02,High,<Null>,<Null>,0.007,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003859,0.000001,291,0.995931
99634,Polygon Z,61494993,11/15/02,High,<Null>,<Null>,0.007,108.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003975,0.000001,292,1.002931
108034,Polygon Z,61500667,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003278,0.000001,293,1.009931
108152,Polygon Z,61500641,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003072,0.000001,294,1.016931
116383,Polygon Z,61500243,11/15/02,High,<Null>,<Null>,0.007,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004829,0.000001,295,1.023931
116514,Polygon Z,61496701,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003531,0.000001,296,1.030931
116931,Polygon Z,61495741,11/15/02,High,<Null>,<Null>,0.007,96,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004663,0.000001,297,1.037931
125493,Polygon Z,61495281,11/15/02,High,<Null>,<Null>,0.007,96,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00387,0.000001,298,1.044931
125494,Polygon Z,61495309,11/15/02,High,<Null>,<Null>,0.007,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003618,0.000001,299,1.051931
133925,Polygon Z,61495469,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003729,0.000001,300,1.058931
107565,Polygon Z,{5B7BF958-DCC7-42FD-868E-19A1C50FB040},10/16/12,High,<Null>,<Null>,0.00711,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003896,0.000001,301,1.066041
65222,Polygon Z,{BFFD7EB5-55ED-4A82-B4D3-329C7492D5B0},10/16/12,High,<Null>,<Null>,0.007176,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003703,0.000001,302,1.073217
47989,Polygon Z,{B417B86F-364F-454D-BD8A-4D2C50E886F8},10/16/12,High,<Null>,<Null>,0.007197,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003602,0.000001,303,1.080414
4659,Polygon Z,{8B92ECAE-0D60-4800-8457-D55B2357F853},10/16/12,High,<Null>,<Null>,0.007441,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004156,0.000001,304,1.087855
4550,Polygon Z,{C839E7D8-E68C-4305-93BE-9CB7860992D1},10/16/12,High,<Null>,<Null>,0.007504,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004503,0.000001,305,1.095359
125671,Polygon Z,{D52E5655-5CD2-488D-A568-AEE127A7C0ED},10/16/12,High,<Null>,<Null>,0.007556,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005405,0.000001,306,1.102915
91008,Polygon Z,{FB88EC7B-FC61-4FDB-83BC-EBC4112FF586},10/16/12,High,<Null>,<Null>,0.007926,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00482,0.000001,307,1.110841
4487,Polygon Z,61497021,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004626,0.000001,308,1.118841
13484,Polygon Z,61495743,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003758,0.000001,309,1.126841
13581,Polygon Z,61494997,11/15/02,High,<Null>,<Null>,0.008,111.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003854,0.000001,310,1.134841
22173,Polygon Z,61496441,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004081,0.000001,311,1.142841
22212,Polygon Z,61495337,11/15/02,High,<Null>,<Null>,0.008,59.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003455,0.000001,312,1.150841
30852,Polygon Z,61495173,11/15/02,High,<Null>,<Null>,0.008,99.1,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004712,0.000001,313,1.158841
39425,Polygon Z,61495071,11/15/02,High,<Null>,<Null>,0.008,108.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004017,0.000001,314,1.166841
47552,Polygon Z,61500235,11/15/02,High,<Null>,<Null>,0.008,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005865,0.000001,315,1.174841
64869,Polygon Z,61495165,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003661,0.000001,316,1.182841
73765,Polygon Z,61496771,11/15/02,High,<Null>,<Null>,0.008,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003816,0.000001,317,1.190841
82324,Polygon Z,61496253,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003718,0.000001,318,1.198841
116661,Polygon Z,61495095,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004805,0.000001,319,1.206841
4797,Polygon Z,{6742AC07-B25A-4F0A-8BB4-192CB75EBED0},10/16/12,High,<Null>,<Null>,0.008267,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003757,0.000001,320,1.215108
22175,Polygon Z,{C53F78A2-F465-481B-9369-AB279F395D9F},10/16/12,High,<Null>,<Null>,0.008402,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004004,0.000001,321,1.22351
91007,Polygon Z,{DAED2D37-3A7E-4145-920E-6B6B225ABFE4},10/16/12,High,<Null>,<Null>,0.008408,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004091,0.000001,322,1.231918
107910,Polygon Z,{549610C9-F68D-4CF4-A34A-0E939035C418},10/16/12,High,<Null>,<Null>,0.008536,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005013,0.000001,323,1.240454
125595,Polygon Z,{FD6DC1ED-A115-4EEB-9045-F555019A68E2},10/16/12,High,<Null>,<Null>,0.008758,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004823,0.000001,324,1.249212
99633,Polygon Z,{DAC92F24-4306-4074-84B8-D740C92C6818},10/16/12,High,<Null>,<Null>,0.008923,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00469,0.000001,325,1.258135
4395,Polygon Z,61500239,11/15/02,High,<Null>,<Null>,0.009,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004137,0.000001,326,1.267135
47690,Polygon Z,61495117,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004551,0.000001,327,1.276135
99737,Polygon Z,61500761,11/15/02,High,<Null>,<Null>,0.009,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004753,0.000001,328,1.285135
107606,Polygon Z,61496015,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004815,0.000001,329,1.294135
116721,Polygon Z,61495577,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004707,0.000001,330,1.303135
116752,Polygon Z,61495179,11/15/02,High,<Null>,<Null>,0.009,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00414,0.000001,331,1.312135
125018,Polygon Z,61500327,11/15/02,High,<Null>,<Null>,0.009,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005682,0.000001,332,1.321135
125416,Polygon Z,61496239,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003787,0.000001,333,1.330135
134141,Polygon Z,61496045,11/15/02,High,<Null>,<Null>,0.009,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003976,0.000001,334,1.339135
38879,Polygon Z,{F9DC8204-6E2E-40A7-AC3E-8050248E7121},10/16/12,High,<Null>,<Null>,0.009632,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004347,0.000001,335,1.348767
47728,Polygon Z,61494999,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004954,0.000001,336,1.358767
56515,Polygon Z,61500603,11/15/02,High,<Null>,<Null>,0.01,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004221,0.000001,337,1.368767
99632,Polygon Z,61500687,11/15/02,High,<Null>,<Null>,0.01,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004158,0.000001,338,1.378767
116662,Polygon Z,61495077,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004053,0.000001,339,1.388767
125264,Polygon Z,61496945,11/15/02,High,<Null>,<Null>,0.01,90.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004647,0.000001,340,1.398767
13437,Polygon Z,61495193,10/16/12,High,<Null>,<Null>,0.010211,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004581,0.000001,341,1.408978
134255,Polygon Z,{F751256C-8DD1-44B7-879F-FA83DFD81DF3},10/16/12,High,<Null>,<Null>,0.010429,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005838,0.000001,342,1.419407
47345,Polygon Z,{47645F3B-A5E5-4903-97CA-2487C1A548C9},10/16/12,High,<Null>,<Null>,0.010577,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.004666,0.000001,343,1.429984
64796,Polygon Z,61500249,11/15/02,High,<Null>,<Null>,0.011,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.010549,0.000001,344,1.440984
65065,Polygon Z,61496493,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004969,0.000001,345,1.451984
65290,Polygon Z,61500743,11/15/02,High,<Null>,<Null>,0.011,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004088,0.000001,346,1.462984
73437,Polygon Z,61496737,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005086,0.000001,347,1.473984
116624,Polygon Z,61496803,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004167,0.000001,348,1.484984
30248,Polygon Z,61495989,10/16/12,High,<Null>,<Null>,0.011515,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005657,0.000001,349,1.496499
82362,Polygon Z,{EFA8D50E-BE22-4EF3-A839-16C23438112E},10/16/12,High,<Null>,<Null>,0.011537,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005068,0.000001,350,1.508036
22384,Polygon Z,{5B312D0C-1D1B-4FA2-9C48-1C7DAE3BDF0D},10/16/12,High,<Null>,<Null>,0.011657,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006066,0.000001,351,1.519693
73799,Polygon Z,{8B95E511-8FCF-4CA3-AE42-D8247C6035C3},10/16/12,High,<Null>,<Null>,0.011691,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005673,0.000001,352,1.531384
13700,Polygon Z,{91F7921C-F1B1-4BC0-AF8C-7C49689B5FDA},10/16/12,High,<Null>,<Null>,0.011694,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004656,0.000001,353,1.543078
13166,Polygon Z,61500257,11/15/02,High,<Null>,<Null>,0.012,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.011086,0.000001,354,1.555078
13438,Polygon Z,61495063,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005527,0.000001,355,1.567078
13512,Polygon Z,61495581,11/15/02,High,<Null>,<Null>,0.012,65.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00665,0.000001,356,1.579078
47757,Polygon Z,61496651,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005375,0.000001,357,1.591078
64940,Polygon Z,61495163,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004631,0.000001,358,1.603078
64974,Polygon Z,61496425,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005332,0.000001,359,1.615078
99631,Polygon Z,61500713,11/15/02,High,<Null>,<Null>,0.012,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005188,0.000001,360,1.627078
116446,Polygon Z,61495367,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00519,0.000001,361,1.639078
30548,Polygon Z,61496593,10/16/12,High,<Null>,<Null>,0.012144,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004927,0.000001,362,1.651222
47946,Polygon Z,{07E84822-EA47-42B7-8198-079736BA8D04},10/16/12,High,<Null>,<Null>,0.012228,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005707,0.000001,363,1.66345
4769,Polygon Z,61495223,11/15/02,High,<Null>,<Null>,0.013,96,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004814,0.000001,364,1.67645
65067,Polygon Z,61494967,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004895,0.000001,365,1.68945
73615,Polygon Z,61496671,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005057,0.000001,366,1.70245
82467,Polygon Z,61496619,11/15/02,High,<Null>,<Null>,0.013,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005185,0.000001,367,1.71545
108177,Polygon Z,{56BC81DC-5E3B-49AC-823D-2B1D3FCBC62B},10/16/12,High,<Null>,<Null>,0.013386,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005534,0.000001,368,1.728836
134143,Polygon Z,{7EB7C4C6-E0BF-456E-A6EE-E5BD29885EA4},10/16/12,High,<Null>,<Null>,0.013449,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005926,0.000001,369,1.742285
116722,Polygon Z,{E797A018-A01C-4552-9BC9-B56B568023F6},10/16/12,High,<Null>,<Null>,0.01355,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.007333,0.000001,370,1.755835
133842,Polygon Z,{CEC9223D-5D4E-47C4-9DAA-1550ADA372F9},3/26/14,High,<Null>,<Null>,0.01369,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.007324,0.000001,371,1.769525
91064,Polygon Z,{DCB40C8A-DEE6-4C58-9400-A94572B6AF2F},10/16/12,High,<Null>,<Null>,0.013881,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005201,0.000001,372,1.783406
56482,Polygon Z,61495465,11/15/02,High,<Null>,<Null>,0.014,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005699,0.000001,373,1.797406
91062,Polygon Z,61496649,11/15/02,High,<Null>,<Null>,0.014,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.006292,0.000001,374,1.811406
56182,Polygon Z,{BD2E388F-C2C2-49E6-A4E9-4AEE44A29E16},10/16/12,High,<Null>,<Null>,0.014123,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.005002,0.000001,375,1.825529
56612,Polygon Z,{C9A46782-17E4-4974-AACA-9ADC53A41501},10/16/12,High,<Null>,<Null>,0.014316,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00701,0.000001,376,1.839845
125672,Polygon Z,{C6C36915-EBCE-45DE-96FF-1A7C32BA20F0},10/16/12,High,<Null>,<Null>,0.014756,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006591,0.000002,377,1.854601
134140,Polygon Z,61496111,11/15/02,High,<Null>,<Null>,0.015,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.006825,0.000002,378,1.869601
99155,Polygon Z,62590084,11/27/02,High,<Null>,<Null>,0.016,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006753,0.000002,379,1.885601
133759,Polygon Z,61500311,11/15/02,High,<Null>,<Null>,0.016,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005285,0.000002,380,1.901601
82403,Polygon Z,{D2636454-596C-4C01-BE44-EA37D11CBD18},10/16/12,High,<Null>,<Null>,0.01607,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006762,0.000002,381,1.917671
38833,Polygon Z,{4850E36B-5264-4C14-9CD8-06620BBB8045},10/16/12,High,<Null>,<Null>,0.016312,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.00802,0.000002,382,1.933983
22297,Polygon Z,61500717,11/15/02,High,<Null>,<Null>,0.017,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005179,0.000002,383,1.950983
81991,Polygon Z,{CF8E0CDB-B551-4DF1-8A1B-A682493DFB04},10/16/12,High,<Null>,<Null>,0.017611,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.009028,0.000002,384,1.968594
65256,Polygon Z,61500753,10/16/12,High,<Null>,<Null>,0.017806,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.006747,0.000002,385,1.9864
65147,Polygon Z,{DC42000B-6AE8-433A-A1C6-1B706330987A},10/16/12,High,<Null>,<Null>,0.017853,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.006398,0.000002,386,2.004253
125524,Polygon Z,61495231,11/15/02,High,<Null>,<Null>,0.018,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.006189,0.000002,387,2.022253
91006,Polygon Z,{37FB16F4-A7CE-4C75-A024-BA413945BBF1},10/16/12,High,<Null>,<Null>,0.018643,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006601,0.000002,388,2.040896
39385,Polygon Z,61496311,11/15/02,High,<Null>,<Null>,0.019,56.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.008689,0.000002,389,2.059896
