OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
56428,Polygon Z,{CAA47383-B75F-4A77-A252-4E21AE7A5FD9},10/16/12,High,<Null>,<Null>,0.00321,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002765,0,292
107635,Polygon Z,{72F2DC5A-22F2-49A5-8694-21158540C557},10/16/12,High,<Null>,<Null>,0.003223,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002132,0,293
82504,Polygon Z,{11852D9F-E773-4919-A008-1D55CCB377B7},10/16/12,High,<Null>,<Null>,0.003263,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002305,0,294
56177,Polygon Z,{A12CF297-C231-4771-9478-81373926EB55},10/16/12,High,<Null>,<Null>,0.003269,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00241,0,295
30652,Polygon Z,{4721A73B-2EB7-43E6-AEA0-33CA1771F629},10/16/12,High,<Null>,<Null>,0.003325,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002528,0,296
73468,Polygon Z,{7B5B5BC5-8D22-4A02-A26F-9F90C2E10C09},10/16/12,High,<Null>,<Null>,0.003399,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002277,0,297
116282,Polygon Z,{A48B0A72-4D49-41CA-B5D0-F37FBFCD3DCB},3/26/14,High,<Null>,<Null>,0.003432,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002575,0,298
4732,Polygon Z,{C9B9F527-FBAA-41D6-8E11-5368CE6897E8},10/16/12,High,<Null>,<Null>,0.003448,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003104,0,299
4483,Polygon Z,{EFD1FA76-8D65-4A8B-95C1-4706111B33C3},10/16/12,High,<Null>,<Null>,0.003455,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002712,0,300
56027,Polygon Z,{1F4EACE8-EA10-4D73-837F-781683D832F2},10/16/12,High,<Null>,<Null>,0.003456,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002695,0,301
73151,Polygon Z,{DF4161C7-58B4-411E-A1C8-6E25500CA261},10/16/12,High,<Null>,<Null>,0.003487,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002406,0,302
30782,Polygon Z,{D5BF72BD-EC25-439A-9C4C-90252EF5A6E6},10/16/12,High,<Null>,<Null>,0.0035,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002318,0,303
39235,Polygon Z,{39EC7869-B104-4F45-A504-0E0012311912},10/16/12,High,<Null>,<Null>,0.003572,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002365,0,304
4733,Polygon Z,{36480D33-C8A3-42CB-ABBE-5BAC5CECE30C},10/16/12,High,<Null>,<Null>,0.003592,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003886,0,305
47549,Polygon Z,{F4C2E5F3-D028-4980-8B40-2DA561986A12},10/16/12,High,<Null>,<Null>,0.003605,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002412,0,306
4612,Polygon Z,{133F1754-06BC-47A0-9995-A07BA3EA2D1F},10/16/12,High,<Null>,<Null>,0.003733,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002545,0,307
99327,Polygon Z,{02D38767-901D-4EA5-A953-B3C810AA76AB},10/16/12,High,<Null>,<Null>,0.003753,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002672,0,308
99012,Polygon Z,{3805DB2E-A04C-40C2-917C-77B2BCBA7FD8},10/16/12,High,<Null>,<Null>,0.003775,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002408,0,309
107634,Polygon Z,{52815958-4DF7-4E88-8135-0CE458582516},10/16/12,High,<Null>,<Null>,0.003789,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002639,0,310
124976,Polygon Z,{338901C1-DA76-4FB5-8CE6-B7A4543CC164},10/16/12,High,<Null>,<Null>,0.003896,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002539,0,311
124938,Polygon Z,{FE2E3F04-5FC7-4406-A384-C8C35A577574},10/16/12,High,<Null>,<Null>,0.00391,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00254,0,312
107533,Polygon Z,{DE81EC21-79AC-46EE-8BF1-68CD1B3CD92F},10/16/12,High,<Null>,<Null>,0.003939,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002415,0,313
4484,Polygon Z,{974F71C8-BDF5-44A6-AFAD-C8FDB4862A80},10/16/12,High,<Null>,<Null>,0.003949,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002545,0,314
125137,Polygon Z,{DC4B7074-E163-473B-8365-7006E13CB8B5},10/16/12,High,<Null>,<Null>,0.00396,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002657,0,315
4446,Polygon Z,61499577,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002512,0,316
4485,Polygon Z,61499429,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003257,0,317
12931,Polygon Z,61498717,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.0025,0,318
12965,Polygon Z,61499281,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002837,0,319
13406,Polygon Z,61497905,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002728,0,320
13407,Polygon Z,61497727,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002594,0,321
13579,Polygon Z,61500831,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002505,0,322
13625,Polygon Z,61501083,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002315,0,323
21612,Polygon Z,61499413,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003128,0,324
21821,Polygon Z,61501149,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002916,0,325
22077,Polygon Z,61498087,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002507,0,326
30454,Polygon Z,61498479,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002473,0,327
30522,Polygon Z,61497557,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002649,0,328
39075,Polygon Z,61499881,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003103,0,329
39143,Polygon Z,61498277,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002683,0,330
39144,Polygon Z,61498129,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003011,0,331
39265,Polygon Z,61498345,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002498,0,332
47874,Polygon Z,61497561,11/15/02,High,<Null>,<Null>,0.004,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003015,0,333
56051,Polygon Z,61498879,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002528,0,334
56343,Polygon Z,61498045,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002529,0,335
56480,Polygon Z,61501045,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002428,0,336
73194,Polygon Z,61501191,11/15/02,High,<Null>,<Null>,0.004,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00274,0,337
73651,Polygon Z,61498001,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002742,0,338
73732,Polygon Z,61497679,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002604,0,339
82260,Polygon Z,61497841,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002455,0,340
82464,Polygon Z,61497775,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002715,0,341
90674,Polygon Z,61500017,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002873,0,342
90742,Polygon Z,61499101,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003251,0,343
99104,Polygon Z,61499849,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003369,0,344
99401,Polygon Z,61499885,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002424,0,345
99630,Polygon Z,61496825,11/15/02,High,<Null>,<Null>,0.004,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.00317,0,346
107633,Polygon Z,61499455,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002719,0,347
107939,Polygon Z,61497023,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002654,0,348
116278,Polygon Z,61499271,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003022,0,349
116279,Polygon Z,61499273,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002696,0,350
116512,Polygon Z,61497959,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002823,0,351
116655,Polygon Z,61499363,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002984,0,352
125068,Polygon Z,61499505,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002712,0,353
125370,Polygon Z,61497773,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003157,0,354
125448,Polygon Z,61497343,11/15/02,High,<Null>,<Null>,0.004,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002677,0,355
125487,Polygon Z,61498115,11/15/02,High,<Null>,<Null>,0.004,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002988,0,356
125489,Polygon Z,61497539,11/15/02,High,<Null>,<Null>,0.004,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002542,0,357
134065,Polygon Z,61497011,11/15/02,High,<Null>,<Null>,0.004,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002977,0,358
13213,Polygon Z,{E37C7D06-B7AB-45D6-BB2D-4045497542FD},10/16/12,High,<Null>,<Null>,0.00402,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003002,0,359
81959,Polygon Z,{5CAD2A10-B84C-40E4-AB98-28FB9A5AFD68},10/16/12,High,<Null>,<Null>,0.00406,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.0028,0,360
99553,Polygon Z,{3A2C9446-94D5-4199-A67D-E306555714AC},10/16/12,High,<Null>,<Null>,0.004087,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002823,0,361
47311,Polygon Z,61499775,10/16/12,High,<Null>,<Null>,0.004153,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003359,0,362
133654,Polygon Z,{4057E73C-5522-4C99-B930-83232D6D8F1D},10/16/12,High,<Null>,<Null>,0.004192,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002544,0,363
90478,Polygon Z,{67FB1304-BE94-4651-A9A4-C0DE41547152},10/16/12,High,<Null>,<Null>,0.004263,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003138,0,364
99183,Polygon Z,{858A1324-9C80-476D-A8C4-7AF55ECCA2C1},10/16/12,High,<Null>,<Null>,0.004341,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003003,0,365
133877,Polygon Z,{C3204DBF-27D2-45E7-852A-70DA524E272D},10/16/12,High,<Null>,<Null>,0.004599,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003202,0,366
82323,Polygon Z,{8B3D3FB6-EDF4-459A-A9FB-7650F3DED3DF},10/16/12,High,<Null>,<Null>,0.004743,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003323,0,367
39004,Polygon Z,{BEF298CA-4EC0-40D3-BD98-E5D549277810},10/16/12,High,<Null>,<Null>,0.00475,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002581,0,368
90679,Polygon Z,{8EA808D2-16ED-4D19-9B94-CACC25F5C444},10/16/12,High,<Null>,<Null>,0.004768,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002835,0,369
108032,Polygon Z,{07D2FCF2-A88D-4718-AC94-6F6D3FDA60A7},10/16/12,High,<Null>,<Null>,0.004843,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003616,0,370
90803,Polygon Z,{C2C74F1F-5CBF-4E5C-B7D2-C2CC730745A7},10/16/12,High,<Null>,<Null>,0.004871,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003086,0,371
64701,Polygon Z,{AC660BAE-84C2-4400-BDEB-A8E1C4784701},10/16/12,High,<Null>,<Null>,0.004877,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00273,0,372
116280,Polygon Z,{52964F91-7CB9-4A57-A26D-006F459FCC3F},10/16/12,High,<Null>,<Null>,0.004942,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003248,0.000001,373
90612,Polygon Z,{257FF94E-1AFA-465F-B1D0-54F9EA421F6A},10/16/12,High,<Null>,<Null>,0.004947,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002921,0.000001,374
22038,Polygon Z,{617F59B4-DF26-4514-BA34-27504BBD9911},10/16/12,High,<Null>,<Null>,0.004974,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003672,0.000001,375
82137,Polygon Z,61499795,10/16/12,High,<Null>,<Null>,0.004992,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002907,0.000001,376
4292,Polygon Z,61499003,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002654,0,377
13164,Polygon Z,61499291,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003051,0,378
22270,Polygon Z,61496839,11/15/02,High,<Null>,<Null>,0.005,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.002842,0.000001,379
38793,Polygon Z,61498635,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00294,0.000001,380
38908,Polygon Z,61499793,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.002848,0,381
39106,Polygon Z,61497033,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003062,0.000001,382
39423,Polygon Z,61501081,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002795,0,383
47449,Polygon Z,61498827,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003696,0,384
47576,Polygon Z,61499887,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002989,0.000001,385
47601,Polygon Z,61499417,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003064,0.000001,386
47604,Polygon Z,61497061,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003124,0,387
47875,Polygon Z,61497623,11/15/02,High,<Null>,<Null>,0.005,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003007,0,388
64829,Polygon Z,61498377,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003142,0,389
64901,Polygon Z,61499361,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002998,0.000001,390
65115,Polygon Z,61497189,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003093,0.000001,391
73077,Polygon Z,61499589,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003381,0.000001,392
73224,Polygon Z,61499019,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003191,0.000001,393
73368,Polygon Z,61499855,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002975,0.000001,394
73400,Polygon Z,61501393,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00302,0,395
82205,Polygon Z,61498309,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003187,0.000001,396
82402,Polygon Z,61498431,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003088,0,397
90513,Polygon Z,61499627,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003275,0.000001,398
90556,Polygon Z,61501193,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002916,0.000001,399
90584,Polygon Z,61499921,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002674,0,400
90613,Polygon Z,61498899,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003072,0.000001,401
90741,Polygon Z,61499531,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003465,0.000001,402
90767,Polygon Z,61499389,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003423,0.000001,403
90768,Polygon Z,61499227,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003448,0.000001,404
99107,Polygon Z,61501173,11/15/02,High,<Null>,<Null>,0.005,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003267,0,405
107471,Polygon Z,61499451,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002878,0.000001,406
116181,Polygon Z,61499181,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002663,0,407
116413,Polygon Z,61498493,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002827,0.000001,408
124865,Polygon Z,61499257,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003071,0,409
125206,Polygon Z,61497437,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002858,0,410
125236,Polygon Z,61497059,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003554,0,411
125367,Polygon Z,61498531,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003445,0.000001,412
125488,Polygon Z,61497753,11/15/02,High,<Null>,<Null>,0.005,80.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003408,0.000001,413
134033,Polygon Z,61497973,11/15/02,High,<Null>,<Null>,0.005,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002927,0.000001,414
116380,Polygon Z,{F6580439-D16D-498C-9005-2FB40F1954BF},10/16/12,High,<Null>,<Null>,0.005014,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002687,0.000001,415
39047,Polygon Z,{B42B3652-B448-4F05-A039-EFF0A5F46F3B},10/16/12,High,<Null>,<Null>,0.005035,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003077,0.000001,416
82024,Polygon Z,{C4591E35-388D-4BB6-8820-B8D3D857F960},10/16/12,High,<Null>,<Null>,0.005043,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.00286,0.000001,417
82359,Polygon Z,{F2150797-FA91-4429-8FEF-AB1676394522},10/16/12,High,<Null>,<Null>,0.005115,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003267,0.000001,418
56283,Polygon Z,{D762D533-2682-4A5B-9885-9CF2BE5EF540},10/16/12,High,<Null>,<Null>,0.005159,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003767,0.000001,419
56147,Polygon Z,{EEC63C1F-7786-42B6-9F01-C54D524E5615},10/16/12,High,<Null>,<Null>,0.00516,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003054,0.000001,420
4447,Polygon Z,61499351,10/16/12,High,<Null>,<Null>,0.00535,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.002894,0.000001,421
4389,Polygon Z,{6F2555DF-100C-49AF-81A9-89B564689FEB},10/16/12,High,<Null>,<Null>,0.00539,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.002973,0.000001,422
64936,Polygon Z,{D8E5EE40-295F-467E-8E08-C0526A970F72},10/16/12,High,<Null>,<Null>,0.005424,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Date of Photography,Unspecified,0.003122,0.000001,423
