OBJECTID,Shape,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,Rank
100172,Polygon Z,61497081,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003082,0.000001,279
125699,Polygon Z,61500457,11/15/02,High,<Null>,<Null>,0.006,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.002938,0.000001,280
134030,Polygon Z,61499701,11/15/02,High,<Null>,<Null>,0.006,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004104,0.000001,281
82915,Polygon Z,61500669,10/16/12,High,<Null>,<Null>,0.006126,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003328,0.000001,282
117185,Polygon Z,61498651,10/16/12,High,<Null>,<Null>,0.006721,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.004206,0.000001,283
117100,Polygon Z,{012CF0F4-F4B7-4B97-9550-BF358E460E49},10/16/12,High,<Null>,<Null>,0.006731,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003999,0.000001,284
39789,Polygon Z,{C92D80BF-0C4A-475F-9475-91AF69AA5552},10/16/12,High,<Null>,<Null>,0.006852,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003566,0.000001,285
48196,Polygon Z,{F7C92165-E392-4BD5-9860-641C9DE37074},10/16/12,High,<Null>,<Null>,0.006897,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004093,0.000001,286
31032,Polygon Z,{B8C17406-7F6B-466C-90FF-3346D3A70B74},10/16/12,High,<Null>,<Null>,0.00697,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004186,0.000001,287
13483,Polygon Z,61499379,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00365,0.000001,288
22532,Polygon Z,61496377,11/15/02,High,<Null>,<Null>,0.007,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003386,0.000001,289
39854,Polygon Z,61496797,11/15/02,High,1468565,Ivys Ponds,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004446,0.000001,290
65112,Polygon Z,61499747,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003827,0.000001,291
65545,Polygon Z,61498689,11/15/02,High,<Null>,<Null>,0.007,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003449,0.000001,292
65790,Polygon Z,61497029,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00442,0.000001,293
74138,Polygon Z,61498289,11/15/02,High,<Null>,<Null>,0.007,80.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003551,0.000001,294
82559,Polygon Z,61497893,11/15/02,High,<Null>,<Null>,0.007,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004377,0.000001,295
107936,Polygon Z,61499603,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004104,0.000001,296
116896,Polygon Z,61497599,11/15/02,High,<Null>,<Null>,0.007,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003289,0.000001,297
117260,Polygon Z,61497315,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003372,0.000001,298
125802,Polygon Z,61496157,11/15/02,High,<Null>,<Null>,0.007,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003862,0.000001,299
125837,Polygon Z,61498553,11/15/02,High,<Null>,<Null>,0.007,84.1,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003629,0.000001,300
125911,Polygon Z,61497761,11/15/02,High,<Null>,<Null>,0.007,64.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003589,0.000001,301
134197,Polygon Z,61498339,11/15/02,High,<Null>,<Null>,0.007,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003906,0.000001,302
22602,Polygon Z,61498753,10/16/12,High,<Null>,<Null>,0.007187,89.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003651,0.000001,303
48384,Polygon Z,61497871,10/16/12,High,<Null>,<Null>,0.007256,66.1,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003206,0.000001,304
100040,Polygon Z,{F3AF5CE8-8A98-46DD-A0E7-FBBB7326DDA1},10/16/12,High,<Null>,<Null>,0.007475,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.005806,0.000001,305
65643,Polygon Z,{43C169B2-6CE4-4B88-B834-0F88DA35C168},10/16/12,High,<Null>,<Null>,0.007484,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004518,0.000001,306
65034,Polygon Z,{75C6595D-F6B6-47DC-AFC4-1F92AA6E0CB3},10/16/12,High,<Null>,<Null>,0.007819,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004708,0.000001,307
56548,Polygon Z,{389D7A70-A5E0-4248-A2D5-3829D8AD3564},10/16/12,High,<Null>,<Null>,0.007993,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003515,0.000001,308
13967,Polygon Z,61497663,11/15/02,High,<Null>,<Null>,0.008,59.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003271,0.000001,309
31267,Polygon Z,61498763,11/15/02,High,<Null>,<Null>,0.008,80.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004514,0.000001,310
39753,Polygon Z,61498801,11/15/02,High,<Null>,<Null>,0.008,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004627,0.000001,311
74401,Polygon Z,61497485,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004094,0.000001,312
100280,Polygon Z,61497843,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004128,0.000001,313
108486,Polygon Z,135960689,6/3/05 5:29,High,<Null>,<Null>,0.008,<Null>,3.0102E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004379,0.000001,314
108624,Polygon Z,61498079,11/15/02,High,<Null>,<Null>,0.008,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004033,0.000001,315
125637,Polygon Z,61501147,11/15/02,High,<Null>,<Null>,0.008,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.003342,0.000001,316
125639,Polygon Z,61500973,11/15/02,High,<Null>,<Null>,0.008,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00587,0.000001,317
125733,Polygon Z,61497657,11/15/02,High,<Null>,<Null>,0.008,53.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004078,0.000001,318
91143,Polygon Z,61499337,10/16/12,High,<Null>,<Null>,0.008207,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.003687,0.000001,319
82951,Polygon Z,{495AD963-0BFA-435D-84E3-491B84BA1B1E},10/16/12,High,<Null>,<Null>,0.008958,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005111,0.000001,320
4917,Polygon Z,{4D5F83D0-A9BE-43E5-999D-8F8E9E974280},10/16/12,High,<Null>,<Null>,0.008977,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.004642,0.000001,321
4915,Polygon Z,61499247,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003715,0.000001,322
13431,Polygon Z,61499717,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004372,0.000001,323
22269,Polygon Z,61499167,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005072,0.000001,324
22531,Polygon Z,61496439,11/15/02,High,<Null>,<Null>,0.009,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004593,0.000001,325
30917,Polygon Z,61499461,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004756,0.000001,326
31457,Polygon Z,61497013,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.003747,0.000001,327
99978,Polygon Z,61498519,11/15/02,High,<Null>,<Null>,0.009,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.003796,0.000001,328
108449,Polygon Z,61497793,11/15/02,High,<Null>,<Null>,0.009,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004908,0.000001,329
126110,Polygon Z,61498083,11/15/02,High,<Null>,<Null>,0.009,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004874,0.000001,330
5204,Polygon Z,{F4F89D22-BB8A-4745-BDF8-C4583ED7F81F},10/16/12,High,<Null>,<Null>,0.009012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Intermittent,Unspecified,0.005324,0.000001,331
65396,Polygon Z,{1644AC2A-3409-41BF-885A-9AB0FE9B49CF},10/16/12,High,<Null>,<Null>,0.009117,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004386,0.000001,332
65546,Polygon Z,{DD620322-9786-4FEE-A026-FAA52C4F341C},10/16/12,High,<Null>,<Null>,0.009582,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004369,0.000001,333
108280,Polygon Z,{F17443A8-7DAE-4B37-B9BA-9FAEEA6EF160},10/16/12,High,<Null>,<Null>,0.009763,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004675,0.000001,334
22670,Polygon Z,{1F25C06B-50E2-4659-A602-63EF7BEE24BA},10/16/12,High,<Null>,<Null>,0.009948,62.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004786,0.000001,335
4764,Polygon Z,61499145,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004755,0.000001,336
65544,Polygon Z,61498917,11/15/02,High,<Null>,<Null>,0.01,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005256,0.000001,337
99841,Polygon Z,61501245,11/15/02,High,<Null>,<Null>,0.01,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.004443,0.000001,338
108343,Polygon Z,61497545,11/15/02,High,<Null>,<Null>,0.01,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004792,0.000001,339
108556,Polygon Z,61496835,11/15/02,High,<Null>,<Null>,0.01,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00483,0.000001,340
117043,Polygon Z,61498329,11/15/02,High,<Null>,<Null>,0.01,74.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004513,0.000001,341
22533,Polygon Z,{19757587-AC3C-45A5-9153-53D9D2BBC7B3},10/16/12,High,<Null>,<Null>,0.010054,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005342,0.000001,342
13787,Polygon Z,{3EBDEF8D-1C65-4989-9CDA-3B228AFF2E2E},10/16/12,High,<Null>,<Null>,0.010136,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.006116,0.000001,343
99874,Polygon Z,{BCDCF721-08CB-4BF3-B817-A03736FD5C29},10/16/12,High,<Null>,<Null>,0.010627,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009206,0.000001,344
74100,Polygon Z,61498715,10/16/12,High,<Null>,<Null>,0.010977,84.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004557,0.000001,345
31388,Polygon Z,61496753,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005123,0.000001,346
48098,Polygon Z,61497593,11/15/02,High,<Null>,<Null>,0.011,53.3,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004444,0.000001,347
82503,Polygon Z,61498143,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004204,0.000001,348
99551,Polygon Z,61499409,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004511,0.000001,349
100011,Polygon Z,61498871,11/15/02,High,<Null>,<Null>,0.011,81.4,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004535,0.000001,350
108211,Polygon Z,61499305,11/15/02,High,<Null>,<Null>,0.011,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.004607,0.000001,351
117131,Polygon Z,61498803,11/15/02,High,<Null>,<Null>,0.011,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.004931,0.000001,352
134536,Polygon Z,61498421,11/15/02,High,<Null>,<Null>,0.011,83.8,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005357,0.000001,353
48267,Polygon Z,61498297,10/16/12,High,<Null>,<Null>,0.011075,80.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005405,0.000001,354
39498,Polygon Z,{5282F5A0-F447-4AAC-A8D1-68B0E502C43D},10/16/12,High,<Null>,<Null>,0.011236,<Null>,<Null>,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.005064,0.000001,355
48071,Polygon Z,{79253B73-0022-4BC7-944F-20A8C9E76C5B},10/16/12,High,<Null>,<Null>,0.011477,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006102,0.000001,356
31266,Polygon Z,61498815,11/15/02,High,<Null>,<Null>,0.012,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005017,0.000001,357
65752,Polygon Z,61497777,11/15/02,High,<Null>,<Null>,0.012,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006158,0.000001,358
125879,Polygon Z,61496213,11/15/02,High,<Null>,<Null>,0.012,77.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005597,0.000001,359
134407,Polygon Z,61499025,11/15/02,High,<Null>,<Null>,0.012,74.7,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.007474,0.000001,360
5263,Polygon Z,{E43C8A5B-5D49-43FF-BAEB-9AB0B2806464},10/16/12,High,<Null>,<Null>,0.012088,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005403,0.000001,361
39817,Polygon Z,{4BB6503E-4DDD-4D09-8CBC-988B2B058897},10/16/12,High,<Null>,<Null>,0.012393,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005729,0.000001,362
108282,Polygon Z,{B296E1FC-41C5-48F5-9AB6-D6C94EF05C7E},10/16/12,High,<Null>,<Null>,0.012733,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006974,0.000001,363
47843,Polygon Z,61499653,11/15/02,High,<Null>,<Null>,0.013,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.00541,0.000001,364
74137,Polygon Z,61498817,11/15/02,High,<Null>,<Null>,0.013,89.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.006218,0.000001,365
82634,Polygon Z,61501079,11/15/02,High,<Null>,<Null>,0.013,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.00555,0.000001,366
82808,Polygon Z,61498807,11/15/02,High,<Null>,<Null>,0.013,93,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005601,0.000001,367
117132,Polygon Z,61498593,11/15/02,High,<Null>,<Null>,0.013,71.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.006247,0.000001,368
108245,Polygon Z,{37453293-6870-474F-98AE-1330194EFA87},10/16/12,High,<Null>,<Null>,0.013556,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006302,0.000001,369
108521,Polygon Z,61498341,11/15/02,High,<Null>,<Null>,0.014,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006846,0.000001,370
22731,Polygon Z,{6ECD7E9E-B1FE-45C9-A50A-4592E5177D64},10/16/12,High,<Null>,<Null>,0.014055,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005963,0.000001,371
39755,Polygon Z,{937CAFE6-4EF8-40FB-94E7-40DA075A17F1},10/16/12,High,<Null>,<Null>,0.014136,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005476,0.000001,372
39754,Polygon Z,61498761,10/16/12,High,<Null>,<Null>,0.014631,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.008061,0.000001,373
5264,Polygon Z,61496763,11/15/02,High,<Null>,<Null>,0.015,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006321,0.000002,374
22487,Polygon Z,61500679,11/15/02,High,<Null>,<Null>,0.015,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005201,0.000002,375
48266,Polygon Z,61498737,11/15/02,High,<Null>,<Null>,0.015,72.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.005265,0.000001,376
82696,Polygon Z,{F1D3D25C-3978-4EB0-99E5-1D703E768911},10/16/12,High,<Null>,<Null>,0.015791,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005533,0.000002,377
56677,Polygon Z,61500979,11/15/02,High,<Null>,<Null>,0.016,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.008062,0.000002,378
117004,Polygon Z,61500897,11/15/02,High,<Null>,<Null>,0.016,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.005513,0.000002,379
56743,Polygon Z,{67CE5050-B4D6-490A-B05A-B3CB17645459},10/16/12,High,<Null>,<Null>,0.016475,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.007043,0.000002,380
4874,Polygon Z,61500911,11/15/02,High,<Null>,<Null>,0.017,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.007655,0.000002,381
22074,Polygon Z,61499719,11/15/02,High,<Null>,<Null>,0.017,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006798,0.000002,382
40033,Polygon Z,61497725,11/15/02,High,<Null>,<Null>,0.017,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006461,0.000002,383
22732,Polygon Z,61497647,11/15/02,High,<Null>,<Null>,0.018,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.007371,0.000002,384
5135,Polygon Z,{6A5A38AE-09D9-42E0-A280-E27495DC1B29},10/16/12,High,<Null>,<Null>,0.018479,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006313,0.000002,385
82953,Polygon Z,{55E5D6D5-FF0E-4C95-A92E-C68DC1CE978C},10/16/12,High,<Null>,<Null>,0.019436,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.007141,0.000002,386
108281,Polygon Z,{5F61E5CC-2256-4794-9317-64259082D32C},10/16/12,High,<Null>,<Null>,0.019552,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.006724,0.000002,387
73997,Polygon Z,{2138D0F1-CCD8-4BCD-93CF-30A2FFB3CEFC},10/16/12,High,<Null>,<Null>,0.02087,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.007306,0.000002,388
107972,Polygon Z,61499339,11/15/02,High,<Null>,<Null>,0.021,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009335,0.000002,389
5066,Polygon Z,61499203,11/15/02,High,<Null>,<Null>,0.022,86.9,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.007591,0.000002,390
74210,Polygon Z,61497899,10/16/12,High,<Null>,<Null>,0.022544,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.007717,0.000002,391
91337,Polygon Z,{23151E3C-E285-49E7-A771-20C67D634CBD},10/16/12,High,<Null>,<Null>,0.02255,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.005673,0.000002,392
56711,Polygon Z,{1DEB26AC-2A2C-45A8-B764-8B4320E3A565},10/16/12,High,<Null>,<Null>,0.023792,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.010586,0.000002,393
31268,Polygon Z,61498723,10/16/12,High,<Null>,<Null>,0.025437,80.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.007694,0.000003,394
5239,Polygon Z,61498097,11/15/02,High,<Null>,<Null>,0.027,68.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.008767,0.000003,395
74209,Polygon Z,61498477,11/15/02,High,<Null>,<Null>,0.028,71.6,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.009462,0.000003,396
30954,Polygon Z,61500933,11/15/02,High,<Null>,<Null>,0.029,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.012216,0.000003,397
39591,Polygon Z,61501001,11/15/02,High,<Null>,<Null>,0.029,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.014879,0.000003,398
39590,Polygon Z,61501065,11/15/02,High,<Null>,<Null>,0.03,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.010214,0.000003,399
39563,Polygon Z,{CFA4E1B4-AB26-40BE-88CE-F1EF116A7C1D},10/16/12,High,<Null>,<Null>,0.030264,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Intermittent,Unspecified,0.009129,0.000003,400
73837,Polygon Z,61500943,10/16/12,High,<Null>,<Null>,0.030573,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.011285,0.000003,401
134468,Polygon Z,61498503,11/15/02,High,1489609,Eades Pond,0.031,65.2,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.009593,0.000003,402
74208,Polygon Z,{53AC5F56-B5FD-4C1A-8FFC-722952ED070D},10/16/12,High,<Null>,<Null>,0.032054,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.010209,0.000003,403
91027,Polygon Z,61498837,10/16/12,High,<Null>,<Null>,0.032768,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.011367,0.000003,404
99909,Polygon Z,61496207,10/16/12,High,<Null>,<Null>,0.035052,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.009303,0.000004,405
91296,Polygon Z,61496257,10/16/12,High,<Null>,<Null>,0.035912,<Null>,2.08021E+12,SwampMarsh,Swamp/Marsh: Hydrographic Category: Perennial,Unspecified,0.011023,0.000004,406
4918,Polygon Z,61501015,11/15/02,High,<Null>,<Null>,0.038,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.008733,0.000004,407
56817,Polygon Z,{283CB01A-1B6E-4DDA-BC53-F0BA98B13370},10/16/12,High,<Null>,<Null>,0.041323,<Null>,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial,Unspecified,0.009162,0.000004,408
39530,Polygon Z,61500989,11/15/02,High,<Null>,<Null>,0.048,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.017683,0.000005,409
13899,Polygon Z,61496243,11/15/02,High,<Null>,<Null>,0.051,62.5,2.08021E+12,LakePond,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,Unspecified,0.017467,0.000005,410
99875,Polygon Z,61500689,10/16/12,High,<Null>,<Null>,0.055295,<Null>,<Null>,SwampMarsh,Swamp/Marsh,Unspecified,0.015796,0.000006,411
